source,brand,title,price,unit_price,total_count,url,image_url,product_highlights
D2C_Hunter,營養師輕食,【營養師輕食】透明質酸鈉MAX｜法定最高劑量 80mg 給你極致水潤｜2025口服玻尿酸推薦,499,499.0,30,https://www.dietician.com.tw/products/item/1147-hyaluronic.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/865674b7e389433d815efb72fec0b003.webp,日本原廠正貨 Hyabest® ， 45 項國際專利認證;純度高達 95% ;卡姆果粉 (含維生素 C ) 200mg;榮獲 Monde Selection 世界品質評鑑金獎;831 項檢驗通過才出貨;法定最高劑量 80mg
D2C_Hunter,營養師輕食,【營養師輕食】法國超臨界魚油膠囊【90顆/瓶】,1650,0.0,90,https://www.dietician.com.tw/products/item/1031-fishoil.html,https://www.dietician.com.tw/https://newdietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/4fb6b1f6b44443b9eb8a65900274f677.webp,真空短程蒸餾＋超臨界，雙重萃取;Qualitysilver® 專利抗氧化技術;超新鮮！油質穩定性提高143%;rTG 高劑量！每份超過 1000mg EPA+DHA;每天 2 顆含 624mg EPA＋416mg DHA;安心指標 No.1 先驗後出 – 831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】我的視角葉黃素｜巔峰劑量花青素 90mg 高於文獻超有感｜2025葉黃素推薦,1880,1880.0,60,https://www.dietician.com.tw/products/item/1021-lutein.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/f069e6dd058e2a2aae25fa4312f5b54d.webp,花青素巔峰劑量 90mg 高於文獻超有感;台灣第一出示國家第三方花青素檢驗報告;爆量添加有感關鍵：花青素 ＋ 蝦紅素;超臨界萃取蝦紅素，直達 8 mg;唯一符合歐洲藥典的瑞士山桑子，足量 160 mg;KUROMANIN®黑豆種皮 80 mg;美國原廠葉黃素 ＋ 玉米黃素，黃金比例 10 : 2;法國酵母硒 50 mg ＋ 酵母鋅 50 mg;安心指標 No.1 先驗後出：831 項檢驗通過才出貨;FloraGLO葉黃素：Zeaone玉米黃素 10:2，擁有6張國際專利
D2C_Hunter,營養師輕食,國民酵母B群綜合維他命,1750,1750.0,72,https://www.dietician.com.tw/products/item/1019-vitamin-b.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/6bf4580a235499003cac26ac2f1dbfeb.webp,專為台灣人打造的獨家配方;高達 22 種營養素，攝取量均參考國人 DRIs 所設計;具「全食物型態特性」;吸收率高達 70 % 以上;具備高吸收、高生物利用、高維持之特性;榮獲國際媽媽精選獎 Mom's Choice Awards 銀獎;友善媽媽配方—用 β -胡蘿蔔素取代維生素 A;市售少見經第三方檢測出 22 種營養素含量報告證據;安心指標 No.1 先驗後出：831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】1000EPA 魚油｜專業劑量 每份EPA 高達1020毫克｜2025 EPA魚油推薦,1780,1780.0,60,https://www.dietician.com.tw/products/item/989-epa.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/1e8f17cd6d93c07ee5a9af1607ec28c0.webp,有效劑量破千 rTG純EPA;全台獨家，EPA 濃度高於 90% 以上;專利 CLEANTEX 技術，深層去除戴奧辛;全台 NO.1 IFOS 五星認證，通過戴奧辛、多氯聯苯合格報告;使用 31°C 超臨界萃取，非 200°C 傳統分子蒸餾，避免高溫氧化;選用鯷魚、沙丁魚等小型魚種，避免重金屬累積;安心指標 No.1 先驗後出：831 項檢驗通過才出貨;市售 NO.1 36 個月魚油品質監控官方報告;第三方 鉀磷含量檢驗報告;每盒 60 顆 r-TG 型，每天 2 顆含 1020 mg EPA
D2C_Hunter,營養師輕食,【營養師輕食】FORMOSA膠原蛋白｜榮獲 PAVONE AWARD 日本權威大獎｜日本專利 PO.OG 膠原蛋白推薦,1980,1980.0,30,https://www.dietician.com.tw/products/item/1146-poog.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/a44d7dbd34fb4a85c6c805f0ebb0e2b4.webp,日本專利 PO.OG 二胜肽膠原蛋白，可有效被吸收;搭配植物來源賽洛美，感受性極佳;搭配透明質酸鈉與維生素 C，效果更加乘;獲得 PAVONE AWARD 日本權威大獎 世界級榮耀;安心指標 No.1 先驗後出：831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】國民維生素C｜台灣最高學府技轉 超級維他命C｜2025 維他命C 推薦,499,499.0,30,https://www.dietician.com.tw/products/item/1646-vitac.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/d925b7438fde924cc60e219fdbf55dd2.webp,台灣最高學府技轉;應用原料 RenoCidin®（含橙皮素 15% ）;100% 水溶性橙皮素，吸收濃度提高 3400%，生物利用率提升 600%;添加橙皮素提升 68% 維生素Ｃ吸收率;口服人體實驗，10 分鐘快速有感（ RenoCidin® 橙皮素）;RenoCidin® 橙皮素 榮獲美國 FDA NDIN 認證;1000mg 卡姆果維他命 C（含維他命 C 50%）;RenoCidin® 橙皮素+維生素C = 超級維他命C;831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】我的好固力UC-II膠囊｜台灣唯一 獲日本 PAVONE 東京保健食品大獎 肯定｜2025 UCII 推薦,1780,1780.0,30,https://www.dietician.com.tw/products/item/1143-uc2.html,https://www.dietician.com.tw/https://newdietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/f1b0fa6abb0ed14ad0768cd758467503.webp,台灣唯一獲得日本 PAVONE 東京保健食品大獎;美國原廠 UC2;日本專利蛋白聚醣;橄欖多酚 100 mg;831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】國民速酵錠｜高達 22 種活性酵素 餐後火速分解＋苦瓜胜肽配方｜2025 酵素推薦,980,980.0,60,https://www.dietician.com.tw/products/item/1145-enzyme.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/9c024d00b9eeba62afb8c2c46167b5b8.webp,高達 22 種活性酵素;苦瓜胜肽+鉻有助於維持醣類正常代謝;定量苦瓜胜肽，山苦瓜萃取足量 600 mg;台灣牛蒡萃取綠原酸，給消化道滿滿保護力;荷蘭科學權威 TNO 研究院精準定量;不含氧化鎂、望江南、乳糖 (醇)等瀉劑成分;安心指標 No.1 先驗後出：831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】PPN6金蜂膠｜全台第一 擁有人體實證金蜂膠｜2025 蜂膠推薦,799,799.0,30,https://www.dietician.com.tw/products/item/1245-ppn6.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/2132b71df3b1236801fe2260b35286ad.webp,全台第一有人體實驗的蜂膠;13 篇國際文獻，含 2 篇人體實驗;5 分鐘快速吸收、 83 % 有感調節、3 天有感;精準定量 6 種有效多酚物質;不含危害物質「丙二醇」;一級致癌物「多環芳香烴」 PASS;不辣口，不含酒精，天然蜜香好入口;經文獻研究金蜂膠比綠蜂膠更能降低不悅因子;台灣唯一獲得 2021 年國際蜂研獎;安心指標 No.1 先驗後出：831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】台灣01益生菌｜TW01™ 全台最多發明獎的益生菌｜2025益生菌推薦,1580,1580.0,30,https://www.dietician.com.tw/products/item/1043-probiotics.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/ffd099ae8c7e5b0be6a5172186d15883.webp,TW01™ 全台最多發明獎的益生菌;一次調整：呼吸、體質、排便 3 大問題;1000 億每條出廠菌數，100% 純桿菌;41% 活菌存活率 UP ！導入超微氧技術;A.A. 100% 無添加認證，798 種添加物均不加;安心指標 No.1 先驗後出：831 項檢驗通過才出貨;TW01™ 勇奪 日本、美國、法國等 27 項國際發明金牌與特別獎;TW01™ 榮獲 台灣第 20 屆國家新創獎;每袋 30 小條，每條 2 公克，不含甜味劑
D2C_Hunter,VITABOX®,VITABOX® 19 種活性超級酵素【消化專科】,450,0.0,30,https://shop.vitabox.com.tw/products/enzyme,https://img.shoplineapp.com/media/image_clips/693267472377e7af55bcef85/original.jpg?1764910918=&owner_id=5b87b2edb806a00005e2fad2,美國 19 種綜合消化酵素;無添加助瀉劑(番瀉苷、阿勃勒);SGS 塑化劑、重金屬測試共 503 項通過;高消化、極速見效，幫助分解澱粉、脂肪、蛋白質;n.zimes® 綜合消化酵素;具備 2400 GDU 高活性鳳梨酵素;日本專利米糠濃縮物
D2C_Hunter,VITABOX®,【素食專科】挪威 73% Omega-3 高濃度新鮮藻油 (DHA+EPA),1350,0.0,60,https://shop.vitabox.com.tw/products/algaeoil-omega-3,https://img.shoplineapp.com/media/image_clips/698049556b781bb1ffa4e778/original.png?1770015060=&owner_id=5b87b2edb806a00005e2fad2,素食專科;挪威73% Omega-3;高濃度;新鮮藻油;DHA+EPA;73% 挪威藻油;50% DHA;20% EPA;非基改;VIVOMEGA™;SuperLight™ 製程;FOS認證;A.A.認證;SGS 透明檢驗
D2C_Hunter,VITABOX®,VITABOX® 歐洲天然酵母非活性維生素 D2【陽光專科】,320,0.0,30,https://shop.vitabox.com.tw/products/vitamin-d,https://img.shoplineapp.com/media/image_clips/67e27ae161ec0a001096a6ff/original.jpg?1742895840,天然;非活性維生素 D 來自天然酵母且無化學添加;SGS 塑化劑、重金屬測試通過;天然酵母維生素 D2 吸收率極高;Lalmin® 酵母維生素D2;歐盟食品安全局 EFSA 認可
D2C_Hunter,VITABOX®,VITABOX® 天然棉麻原布袋,590,0.0,1,https://shop.vitabox.com.tw/products/eco-bag,https://img.shoplineapp.com/media/image_clips/661f40a6ac7fe8001d8807c8/original.jpg?1713324197,100% 天然棉麻;可生物降解;台灣製造;亞洲設計大獎 GOLD WINNER;FSC™ 森林認證紙材包裝;使用大豆環保油墨
D2C_Hunter,VITABOX®,【晶亮專科加強版】9 合 1 美國專利 FloraGLO® 游離型葉黃素+玉米黃素+透明質酸鈉+三重花青素+蝦紅素(素食),3600,0.0,30,https://shop.vitabox.com.tw/products/luteinplus,https://img.shoplineapp.com/media/image_clips/6902d1e246a1500016c8b8f6/original.jpg?1761792482=&owner_id=5b87b2edb806a00005e2fad2,美國專利 FloraGLO® 葉黃素;游離型葉黃素;玉米黃素 10:2 黃金比例;日本 Bilbright™ 山桑子萃取 37% 高濃度花青素;日本 KUROMANIN® 黑豆皮萃取花青素;日本 Hyabest® 頂尖微生物發酵透明質酸鈉(玻尿酸);美國 NATIVASTA™ 雨生藻紅素 (蝦紅素);加拿大酵母大廠 Lallemand® 獨家培育天然 Lalmin® 鋅酵母與硒酵母;VITASYNERGY® 營養加乘配方;SGS 透明檢驗
D2C_Hunter,VITABOX®,【關鍵專科】美國專利 UC-II®+高效葡萄糖胺+C3 超級薑黃素,1780,0.0,60,https://shop.vitabox.com.tw/products/uc2,https://img.shoplineapp.com/media/image_clips/6979614c656a779f345d9222/original.jpg?1769562444=&owner_id=5b87b2edb806a00005e2fad2,美國專利UC-II®;高效葡萄糖胺;C3超級薑黃素;天然來源米糠濃縮物;頂級關鍵配方 UC2 42mg;日本專利葡萄糖胺;GMP+ GHP 二級品保;VITASYNERGY® 營養加乘配方;UC2✖️葡萄糖胺｜增強活動力;薑黃✖️黑胡椒｜提升薑黃利用率，調節生理機能
D2C_Hunter,VITABOX®,【戰神專科】600% 秘魯黑紅瑪卡+透納葉+L-精胺酸,930,0.0,30,https://shop.vitabox.com.tw/products/maca-damiana,https://img.shoplineapp.com/media/image_clips/6927bfb7a84e8d00140e0e35/original.jpg?1764212662=&owner_id=5b87b2edb806a00005e2fad2,植萃｜植物萃取且無化學添加戰神配方;安心｜SGS 塑化劑、重金屬、農藥 868 項全方位測試;有效｜4 合 1 配方，有效增強體力表現;600% 高濃度瑪卡;德國專利透納葉;美國 S7 植萃膳食動能;日本高純度 L-精胺酸
D2C_Hunter,VITABOX®,【抗疲勞專科】TWK10® 乳酸菌膠囊,1680,0.0,60,https://shop.vitabox.com.tw/products/twk10-probiotic,https://img.shoplineapp.com/media/image_clips/684b88d3bf77bf000fd06c0c/original.jpg?1749780690,天然｜篩選自台式泡菜的專利 TWK10® 植物乳酸菌;安心｜GRAS 認證，通過 4 項毒理安全試驗;有效｜抗疲勞健字號，有助促進運動後疲勞消除;TWK10® 專利植物乳酸菌;含總 TWK10® 乳酸菌數 ≥ 1 x 10⁹
D2C_Hunter,VITABOX®,Simple Plate 慢瓷盤,1680,0.0,1,https://shop.vitabox.com.tw/products/simple-plate,https://img.shoplineapp.com/media/image_clips/692811600299bf000eba37bd/original.jpg?1764233567=&owner_id=5b87b2edb806a00005e2fad2,100% 鶯歌在地陶瓷工藝;FSC™ 認證紙材包裝;亞洲設計獎 GOLD WINNER
D2C_Hunter,VITABOX®,【呵護專科】西班牙蔓越莓+D-甘露糖+超效益生菌,540,0.0,30,https://shop.vitabox.com.tw/products/cranberry,https://img.shoplineapp.com/media/image_clips/6927bab49b9739000ae2e747/original.jpg?1764211379=&owner_id=5b87b2edb806a00005e2fad2,天然來源蔓越莓與櫻桃維生素 C 萃取;SGS 塑化劑、重金屬檢驗共 504 項通過;營養加乘配方;西班牙 60% 蔓越莓萃取物;美國 Bioenergy 專利製程 D-甘露糖;Nexira 專利水萃技術西印度櫻桃 C;SYNBIO® HerCare 6 重專利益生菌
D2C_Hunter,VITABOX®,【免疫專科】日本 L-137® 專利植物乳酸菌(免疫調節+輔助調節過敏體質),1280,0.0,30,https://shop.vitabox.com.tw/products/lactobacillus,https://img.shoplineapp.com/media/image_clips/66b493b734c36b001f07083c/original.jpg?1723110326,日本 L-137® 專利植物乳酸菌;免疫調節;輔助調節過敏體質;NUTRA INGREDIENTS ASIA AWARDS 2023入圍;GRAS 認證;8 段菌株序列登記國際基因庫;健字號雙功效核准
D2C_Hunter,VITABOX®,【晶亮專科】7 合 1 美國專利 FloraGLO® ​游離型葉黃素+玉米黃素+雙重花青素,920,0.0,30,https://shop.vitabox.com.tw/products/lutein,https://img.shoplineapp.com/media/image_clips/68aeb0a1448d35000c146cf1/original.jpg?1756278945=&owner_id=5b87b2edb806a00005e2fad2,美國專利 FloraGLO® 游離型葉黃素;天然來源金盞花、紅藻、黑豆種皮萃取;第三方機構全方位稽核;7 合 1 複方配方;游離型葉黃素;玉米黃素 10:2 黃金比例;KUROMANIN® 黑豆皮萃取花青素;AstaBead™ 雨生藻紅素(蝦紅素);Lalmin® 鋅酵母;Lalmin® 硒酵母;VITASYNERGY® 營養加乘配方;SGS 透明檢驗;BSI 英國標準協會稽核;A.A. Clean Label 無添加驗證
D2C_Hunter,VITABOX,VITABOX® 愛爾蘭高比例海藻鈣【挺固專科】,350,0.0,30,https://shop.vitabox.com.tw/products/calcium-algae,https://img.shoplineapp.com/media/image_clips/69703dfd7d5eb847ac3e87bc/original.jpg?1768963580=&owner_id=5b87b2edb806a00005e2fad2,天然｜愛爾蘭紅海藻、法國海水濃縮物、歐洲啤酒酵母粉、鷹嘴豆發酵萃取;安心｜第三方機構，生產前到生產完成全方位稽核;有效｜4 合 1 複方搭配，高鈣含量、高轉換、高吸收;Aquamin-F® 海藻鈣;Simag™ 海洋鎂;Lalmin® 鋅酵母;MenaquinGold® 鷹嘴豆發酵萃取 K2;VITASYNERGY® 營養加乘配方;SGS 透明檢驗
D2C_Hunter,VITABOX®,LP28 超有感複合 300 億益生菌 - VITABOX®​【順暢專科】,780,0.0,30,https://shop.vitabox.com.tw/products/lp28-probiotics,https://img.shoplineapp.com/media/image_clips/67c521dd4d5de8000c65eb86/original.jpg?1740972508,SGS 塑化劑、重金屬、農藥測試共 423 項通過;SYNPACK®保證超過 300 億菌;天然｜無化學添加益生菌，複合雙效配方
D2C_Hunter,VITABOX®,【純淨專科】挪威 85% Omega-3 rTG 高濃度魚油 (EPA+DHA)｜第二代升級,1140,0.0,60,https://shop.vitabox.com.tw/products/fishoil-omega3,https://img.shoplineapp.com/media/image_clips/67ad9988eaddd7000c0b46b2/original.jpg?1739430280,A.A. 無添加三星認證;來自挪威小型純淨魚種;SGS 塑化劑、重金屬、微生物測試;Omega-3 實測高含量達 91% 以上;高 EPA 幫助代謝
D2C_Hunter,VITABOX®,【享受專科】美國高效白腎豆+非洲芒果籽+馬鈴薯萃取物(第三代),590,0.0,30,https://shop.vitabox.com.tw/products/white-kidney-bean-extract-african-mango-seed-sod-enzymes,https://img.shoplineapp.com/media/image_clips/69256ade00744c0016218faa/original.jpg?1764059870=&owner_id=5b87b2edb806a00005e2fad2,天然｜萃取自天然來源白腎豆、非洲芒果籽;安心｜塑化劑、重金屬、西藥等 SGS 868 項測試;有效｜輕鬆擺脫負擔，朝窈窕之路邁進;全素
D2C_Hunter,VITABOX®,歐洲天然酵母維生素B群+2000%頂級黑瑪卡+鋅酵母 VITABOX®【威猛專科】,490,0.0,30,https://shop.vitabox.com.tw/products/b-complex-maca,https://img.shoplineapp.com/media/image_clips/67bbedd68b442000112b4618/original.jpg?1740369366,天然;A.A. 無化學添加認證通過;SGS 塑化劑、重金屬、農藥 868 項測試通過;高吸收率配方，有效增強體力、戰鬥力;VITASYNERGY® 營養加乘配方;黑胡椒✖️ 鋅✖️ B 群｜強化營養素吸收率;歐洲天然酵母維生素B群;ＭacaPro XTREME® 2000% 高濃度黑瑪卡;鋅酵母 Lalmin® 天然鋅酵母 D2;BioPerine® 95% 高濃度胡椒鹼
D2C_Hunter,VITABOX,【青春專科】專利天然酵母 NMN+圓酵母穀胱甘肽+紅石榴萃取,1580,0.0,30,https://shop.vitabox.com.tw/products/nmn,https://img.shoplineapp.com/media/image_clips/688b310e2fcbfe25ffbf68fc/original.jpg?1753952526,專利天然酵母 NMN;圓酵母穀胱甘肽;紅石榴萃取;SGS 518 項測試通過;獨家複方 VITASYNERGY®
D2C_Hunter,VITABOX®,4合1日本專利GABA - VITABOX®【入睡專科】,720,0.0,30,https://shop.vitabox.com.tw/products/gaba,https://img.shoplineapp.com/media/image_clips/67a96e92ba333a001138596e/original.jpg?1739157138,日本專利PharmaGABA™;97% 高濃度芝麻素;Simag™ 海洋鎂;ETAS® 蘆筍萃取物;A.A. Clean Label 無添加驗證;SGS 透明檢測
D2C_Hunter,VITABOX®,【孕哺專科】97% 非基改大豆卵磷脂+初乳蛋白+ β-聚葡萄糖,590,0.0,15,https://shop.vitabox.com.tw/products/lecithin,https://img.shoplineapp.com/media/image_clips/68d09e1112ba5a0016d7634b/original.jpg?1758502416=&owner_id=5b87b2edb806a00005e2fad2,97% 高濃度卵磷脂;100% A.A. 無添加認證卵磷脂;食品安全製造系統驗證再升級！GMP+ GHP;頂尖保健研發團隊與 12 項國際專利認證
D2C_Hunter,VITABOX,【兒童順暢專科】 LP28 專利複合 75 億益生菌粉(莓果風味),1280,0.0,30,https://shop.vitabox.com.tw/products/kid-lp28-probiotics,https://img.shoplineapp.com/media/image_clips/64b608883284280014d2d980/original.png?1689651336,A.A.Taste Awards 全球純粹風味評鑑最高三星獎;天然莓果風味;A.A. Clean Label 100% 無添加驗證;SYNPACK® 保證菌數;冠軍菌 LP28;臺灣原料產地;75 億益生菌數保證;NaturPB™ 專利超級莓果包埋技術;8 大優質菌種;ZL 2009 1 0258587.5 及 M407756 專利
D2C_Hunter,VITABOX®,【全能專科】蔬果萃取酵母綜合維生素礦物質,680,0.0,30,https://shop.vitabox.com.tw/products/multivitamin,https://img.shoplineapp.com/media/image_clips/68ec6b367264bc0012831494/original.jpg?1760324405=&owner_id=5b87b2edb806a00005e2fad2,植萃｜天然酵母綜合維生素礦物質來源;安心｜SGS 塑化劑、重金屬測試共 503 項通過;有效｜高吸收率，補足現代人缺乏關鍵維生素礦物質;R.N.P 認證原料;專利蛋白胜肽
D2C_Hunter,VITABOX®,【美妍專科】歐洲天然酵母維生素 B 群+Q10+專利鐵,420,0.0,30,https://shop.vitabox.com.tw/products/female-bcomplex,https://img.shoplineapp.com/media/image_clips/688ad47d27c0290016b7e83b/original.jpg?1753928828,天然酵母維生素 B 群(B12加強);SGS 塑化劑、重金屬、農藥測試共 503 項通過;B 群、Q10、專利鐵，幫你維持日常好氣色;Lalmin® 天然酵母維生素 B 群;日本專利還原型 CoQ10;FERROCHEL® 甘胺酸亞鐵;Nexira 西印度櫻桃 C;BioPerine® 95% 高濃度胡椒鹼;A.A. Clean Label 無添加驗證
D2C_Hunter,VITABOX®,【精進專科】歐洲天然鋅酵母+硒+西印度櫻桃 C,390,0.0,30,https://shop.vitabox.com.tw/products/zinc,https://img.shoplineapp.com/media/image_clips/69706a5e702015924791ff87/original.png?1768974940=&owner_id=5b87b2edb806a00005e2fad2,天然酵母來源鋅;第三方機構全方位稽核;多重複方強化養護;歐洲原廠天然鋅酵母;70% 高吸收率;專利黑胡椒萃取物;95% 高濃度;法國西印度櫻桃萃取維生素 C;歐洲天然硒酵母;VITASYNERGY® 營養加乘配方;A.A. Clean Label 無添加驗證
D2C_Hunter,VITABOX,【養護專科】美國專利 95% C3 超級薑黃素+牛樟芝子實體,1080,0.0,30,https://shop.vitabox.com.tw/products/c3-curcumin,https://img.shoplineapp.com/media/image_clips/658e885189eb3f001d7f19c0/original.jpg?1703839825,天然來源 C3 薑黃與台灣專利牛樟芝子實體(非菌絲體);SGS 塑化劑、重金屬、農藥檢驗共 503 項通過;累計超過 120 項實驗功效專利;黑胡椒萃取✖️ C3 薑黃素
D2C_Hunter,VITABOX®,【孕婦專科】愛爾蘭高比例海藻鈣+海洋鎂+酵母維生素 D2,420,0.0,30,https://shop.vitabox.com.tw/products/prenatal-calcium,https://img.shoplineapp.com/media/image_clips/673c1fdf8eb43a000cbb4a80/original.jpg?1731993567,天然｜鈣鎂 D 均天然來源，無化學添加;安心｜經 SGS 塑化劑、重金屬檢驗共 503 項測試;有效｜專為媽咪設計高比例、高吸收補充孕期鈣質所需;全素
D2C_Hunter,VITABOX®,【孕婦專科】義大利第四代活性葉酸+複合甘胺酸亞鐵+天然蕎麥 B12,520,0.0,30,https://shop.vitabox.com.tw/products/folicacid-iron-c,https://img.shoplineapp.com/media/image_clips/6944ee9fee738c22a602426b/original.jpg?1766125215=&owner_id=5b87b2edb806a00005e2fad2,天然來源奧地利蕎麥粉萃取維生素 B12;SGS 塑化劑、重金屬、農藥測試共 503 項通過;高活性第四代專利葉酸吸收最好;VITASYNERGY® 營養加乘配方;維生素C 使體內葉酸使用率大幅提升;維生素C ＋鐵，有效增加體內鐵濃度
D2C_Hunter,VITABOX,VITABOX® 法國西印度櫻桃萃取維他命C 【抗氧專科】,290,0.0,30,https://shop.vitabox.com.tw/products/vitaminc,https://img.shoplineapp.com/media/image_clips/69391c35ca676fc961c094c2/original.jpg?1765350452=&owner_id=5b87b2edb806a00005e2fad2,天然來源西印度櫻桃萃取維生素 C;SGS 塑化劑、重金屬、農藥測試共 503 項通過;吸收率高於一般化學合成
D2C_Hunter,VITABOX®,日本專利雙效膠原蛋白粉+玄米神經醯胺+西印度櫻桃C,490,0.0,15,https://shop.vitabox.com.tw/products/collagen,https://img.shoplineapp.com/media/image_clips/658e88c7db6c180020f21915/original.jpg?1703839943,天然來源日本膠原蛋白粉，無化學添加糖粉、果汁粉;SGS 塑化劑、重金屬、農藥測試共 882 項通過;全球最大專利二胜肽膠原蛋白，維持光采;VITASYNERGY® 營養加乘配方;膠原蛋白✖️ 維他命C｜加倍光采關鍵;日本專利雙效膠原蛋白;玄米神經醯胺;西印度櫻桃 C
D2C_Hunter,VITABOX®,VITABOX® Simple Bag 禮袋,360,0.0,1,https://shop.vitabox.com.tw/products/simple-bag,https://img.shoplineapp.com/media/image_clips/695c6f41fa1fac11b2101537/original.jpg?1767665472=&owner_id=5b87b2edb806a00005e2fad2,材質：Tyvek® 杜邦紙;100% 可回收的杜邦™ Tyvek® 材質;防水防污、抗撕裂;亞洲設計大獎 GOLD WINNER - ASIA DESIGN PRIZE;FSC® 森林認證紙材
D2C_Hunter,配方時代,配方時代 天然萃取綜合B群 + 鋅,850,8.17,60,https://healthformula.com.tw/vitamin-bm/,https://healthformula.com.tw/wp-content/uploads/2026/01/202602新春優惠-主圖_b群鋅-.jpg,選用天然酵母 B 群;搭配三大強效成分;關鍵成分足量添加;成分安全、無負擔;歐洲百年大廠 Lalmin®原料;HACCP工廠認證;ISO22000 食安認證;4 大食安檢驗符合國家標準
D2C_Hunter,配方時代,配方時代益生菌,0,0.0,0,https://healthformula.com.tw/probiotic-safety-and-patent/,https://healthformula.com.tw/wp-content/uploads/2021/11/配方時代益生菌2021.png,4大食品安全項目均符合國家標準;3大菌種均具備專利&實驗文獻;HN019具備2大人體實驗，幫助排便順暢;NCFM具備10篇以上人體實驗&專利，守備範圍廣;Lactospore具備人體實驗支持，取得美國功效專利;原料來源清楚透明;製程具備食安雙認證;ISO 22000食品安全管理系統;HACCP食品安全危害分析重要管制點系統;菌數經檢驗證實足量;食藥署食品業者登錄;國泰千萬產品責任險;實驗支持的強效配方;功效公開透明可查證;確保劑量充足、價格實惠
D2C_Hunter,配方時代,配方時代UC2｜兩大世界頂級有感成分，2~3個月提升關鍵活動力,850,44.0,30,https://healthformula.com.tw/uc2/,https://healthformula.com.tw/wp-content/uploads/2026/01/202602新春優惠-主圖_UC2.jpg,選用兩大專利配方;有效幫助靈活動力;功效更勝葡萄糖胺;堅持添加充足含量;銀髮族、運動族、勞動族皆可食用;多國專利原料;食安雙認證工廠;原料來源：瑞士 Lonza UC2;西班牙 Bioiberica mobilee;工廠認證：HACCP / ISO22000 食安雙認證;台灣製造;4 大食安檢驗，數值符合國家標準
D2C_Hunter,配方時代,配方時代三倍活力極黑瑪卡,850,42.67,30,https://healthformula.com.tw/maca-p/,https://healthformula.com.tw/wp-content/uploads/2026/01/202602新春優惠-主圖_瑪卡.jpg,6倍濃縮深色瑪卡;搭配三大強效成分;關鍵成分足量添加;世界級大廠MacaPro;韓國100% L-精胺酸;美國頂尖大廠KSM-66專利南非醉茄(印度人蔘);加拿大百年大廠天然酵母鋅;美國 Macapro;美國 KSM-66;歐洲 Lalmin®;韓國 DAESAN;HACCP / ISO22000 食安雙認證
D2C_Hunter,配方時代,配方時代 三倍精華蜂王乳,850,14.83,60,https://healthformula.com.tw/royaljelly/,https://healthformula.com.tw/wp-content/uploads/2026/01/202602新春優惠-主圖_蜂王乳.jpg,熟齡保養;調整體質;養顏美容;美國 Royal Jelly;Sesavita 芝麻素;瑞士 SoyLife®;EFLA®665;HACCP / ISO22000 食安雙認證;台灣製造;6% 高純度蜂王乳;SesaPlex 97% 高濃度芝麻素;IFF 專利大豆異黃酮及聖潔莓
D2C_Hunter,配方時代,配方時代葉黃素,0,0.0,0,https://healthformula.com.tw/lutein-safety-and-patent/,https://healthformula.com.tw/wp-content/uploads/2021/11/三倍感受葉黃素2021.png,4 大食安檢驗報告;3 大功效專利文獻;FloraGLO 葉黃素具備 3 大歐美功效專利;7 項國際研究證實蝦紅素功效;MaquiBright 食用 4 週可提升水潤 89 %;ISO 22000 食品安全管理系統;HACCP 食品安全危害分析重要管制點系統;每顆葉黃素添加足量的『10 mg 葉黃素 & 30 mg 智利酒果 & 4 mg 蝦紅素』;國泰千萬產品責任險
